name,rating,review_count,price_level,lat,lng
Jhochhen View Bakery,4.1,11,2,27.7033,85.3108
Dharma Path Metro Cafe,4.0,14,2,27.7044,85.3118
Om Bahal Heritage Tea House,4.3,19,1,27.7028,85.3098
Freak Street Crossing Tea,4.5,33,1,27.7022,85.3106
Jhochhen Street Cafe,3.9,21,1,27.7030,85.3112
Dharma Path Heritage Coffee,4.2,11,2,27.7041,85.3114
Om Bahal Morning Coffee,4.4,18,2,27.7032,85.3092
Basantapur Square Tea Point,4.3,24,1,27.7035,85.3098
Jhochhen Morning Coffee Hub,4.4,15,2,27.7028,85.3105
Dharma Path Gate Bakery,4.1,22,2,27.7043,85.3112
Om Bahal Bridge Tea Stall,4.5,42,1,27.7025,85.3090
Basantapur Heritage Tea House,4.4,27,1,27.7037,85.3095
Jhochhen Metro Cafe,4.0,12,2,27.7031,85.3110
Dharma Path Local Tea Point,4.6,56,1,27.7042,85.3115
Om Bahal Gateway Coffee,4.1,11,2,27.7029,85.3094
Indrachowk Lassi Center,4.6,2200,1,27.7058,85.3115
Shree Kumari Bakery (Makhan),4.3,145,2,27.7052,85.3108
The Art Gallery Cafe (Makhan),4.2,34,2,27.7048,85.3105
Akash Bhairav Tea Stall,4.5,120,1,27.7060,85.3118
Makhan Heritage Tea House,4.4,28,1,27.7050,85.3102
Indrachowk Morning Coffee,4.1,19,2,27.7055,85.3120
Classic Bamboo Basantapur,4.2,56,2,27.7042,85.3100
Indrachowk Junction Tea,4.4,65,1,27.7058,85.3112
Makhan Crossing Coffee,4.3,15,2,27.7051,85.3106
Taleju Tea Point,4.5,88,1,27.7045,85.3108
Indrachowk Square Coffee,4.2,22,2,27.7057,85.3115
Makhan View Bakery,4.0,18,2,27.7053,85.3110
Indrachowk Old Tea House,4.7,110,1,27.7059,85.3114
Makhan Central Bakery,4.1,24,2,27.7049,85.3104
Taleju View Cafe,4.3,31,2,27.7043,85.3112
Indrachowk Street Cafe,3.9,12,1,27.7056,85.3118
Makhan Local Tea Point,4.6,45,1,27.7052,85.3101
Indrachowk Morning Dew Cafe,4.3,14,2,27.7058,85.3113
Makhan Heritage Coffee,4.2,11,2,27.7048,85.3107
Indrachowk Gate Bakery,4.1,27,2,27.7062,85.3120
Taleju Local Coffee Hub,4.2,15,2,27.7046,85.3105
Indrachowk Crossing Tea Stall,4.5,52,1,27.7055,85.3112
Makhan Morning Tea Stall,4.4,33,1,27.7051,85.3103
Indrachowk Heritage Tea House,4.3,19,1,27.7057,85.3116
Makhan Metro Cafe,4.0,14,2,27.7054,85.3109
Indrachowk Central Bakery,4.1,21,2,27.7059,85.3111
Taleju Heritage Tea,4.4,27,1,27.7044,85.3109
Indrachowk Local Tea Point,4.6,38,1,27.7056,85.3119
Makhan Square Tea Point,4.3,15,1,27.7050,85.3105
Indrachowk View Bakery,4.2,12,2,27.7060,85.3115
Makhan Junction Cafe,4.1,18,2,27.7053,85.3104
Taleju Crossing Tea Stall,4.5,24,1,27.7047,85.3110
Indrachowk Morning Coffee Hub,4.4,14,2,27.7058,85.3112
Makhan Bridge Tea Stall,4.5,31,1,27.7048,85.3101
Indrachowk Local Coffee Hub,4.2,11,2,27.7057,85.3114
Taleju Morning Coffee Hub,4.3,12,2,27.7045,85.3107
Indrachowk Heritage Tea,4.4,22,1,27.7059,85.3118
Makhan Old Tea House,4.7,45,1,27.7051,85.3106
Indrachowk Crossing Coffee,4.1,15,2,27.7056,85.3112
Taleju Square Tea Point,4.3,18,1,27.7046,85.3111
Indrachowk Gateway Coffee,4.0,11,2,27.7061,85.3122
Makhan Local Coffee Hub,4.2,14,2,27.7049,85.3102
Indrachowk Morning Dew Cafe,4.3,12,2,27.7057,85.3111
Taleju View Bakery,4.1,15,2,27.7043,85.3114
Indrachowk Square Tea Point,4.4,19,1,27.7058,85.3117
Makhan Morning Coffee,4.2,11,2,27.7052,85.3108
Indrachowk Metro Cafe,4.0,12,2,27.7060,85.3119
Taleju Morning Tea Stall,4.5,27,1,27.7044,85.3106
Indrachowk Bridge Tea Stall,4.5,33,1,27.7055,85.3110
Makhan Heritage Tea,4.3,15,1,27.7050,85.3103
Indrachowk Park Cafe (Edge),4.1,18,2,27.7063,85.3125
Taleju Central Coffee,4.2,14,2,27.7046,85.3113
Indrachowk Tea Break,4.3,21,1,27.7057,85.3112
Makhan Crossing Tea Stall,4.4,12,1,27.7053,85.3107
Indrachowk Local Tea,4.6,56,1,27.7058,85.3115
Taleju Gateway Coffee,4.1,11,2,27.7045,85.3110
Indrachowk Central Coffee,4.2,15,2,27.7059,85.3113
Makhan Morning Coffee Hub,4.4,18,2,27.7051,85.3105
Indrachowk Square Coffee,4.3,12,2,27.7056,85.3118
Taleju Old Tea House,4.7,31,1,27.7043,85.3108
Asan Corner Tea Stall,4.6,1200,1,27.7075,85.3135
Janabahal Morning Tea,4.5,450,1,27.7068,85.3128
Bhotebahal Bakery Hub,4.2,85,2,27.7025,85.3088
Annapurna Tea Center (Asan),4.4,310,1,27.7072,85.3140
Local Chiya Adda (Bhotebahal),4.3,56,1,27.7020,85.3092
Asan Tole Morning Coffee,4.1,28,2,27.7078,85.3138
Janabahal Heritage Coffee,4.3,34,2,27.7065,85.3125
Bhotebahal Crossing Tea,4.5,62,1,27.7028,85.3085
Asan Market Junction Tea,4.4,115,1,27.7074,85.3132
Janabahal Square Tea Point,4.6,92,1,27.7069,85.3130
Bhotebahal Central Bakery,4.1,19,2,27.7022,85.3090
Asan Old Tea House,4.7,210,1,27.7076,85.3136
Janabahal Local Coffee Hub,4.2,12,2,27.7067,85.3126
Bhotebahal Morning Dew Cafe,4.3,14,2,27.7024,85.3087
Asan Gate Bakery,4.0,22,2,27.7080,85.3142
Janabahal Heritage Tea House,4.5,45,1,27.7066,85.3129
Bhotebahal Street Cafe,3.9,31,1,27.7021,85.3091
Asan Local Tea Point,4.6,88,1,27.7073,85.3134
Janabahal Morning Coffee,4.4,15,2,27.7068,85.3127
Bhotebahal View Bakery,4.0,12,2,27.7026,85.3089
Asan Crossing Tea Stall,4.5,65,1,27.7077,85.3139
Janabahal Crossing Coffee,4.1,11,2,27.7069,85.3125
Bhotebahal Heritage Tea,4.3,18,1,27.7023,85.3093
Asan Square Coffee,4.2,27,2,27.7075,85.3137
Janabahal Old Tea Stall,4.7,56,1,27.7067,85.3131
Bhotebahal Local Coffee,4.1,14,2,27.7025,85.3086
Asan Heritage Tea House,4.4,33,1,27.7072,85.3141
Janabahal Junction Cafe,4.1,19,2,27.7070,85.3128
Bhotebahal Morning Coffee Hub,4.4,22,2,27.7022,85.3095
Asan Metro Cafe,4.0,15,2,27.7079,85.3135
Janabahal Local Tea Point,4.6,42,1,27.7065,85.3130
Bhotebahal Square Tea Point,4.3,24,1,27.7027,85.3092
Asan Morning Coffee Hub,4.4,11,2,27.7074,85.3133
Janabahal View Bakery,4.0,18,2,27.7068,85.3124
Bhotebahal Crossing Tea Stall,4.5,31,1,27.7024,85.3088
Asan Central Bakery,4.1,22,2,27.7076,85.3138
Janabahal Morning Dew Cafe,4.3,12,2,27.7067,85.3129
Bhotebahal Gate Bakery,4.1,15,2,27.7021,85.3094
Asan Local Coffee Hub,4.2,14,2,27.7073,85.3131
Janabahal Square Coffee,4.3,19,2,27.7069,85.3126
Bhotebahal Metro Cafe,4.0,11,2,27.7028,85.3084
Asan Heritage Tea,4.5,52,1,27.7075,85.3140
Janabahal Crossing Tea Stall,4.4,28,1,27.7066,85.3132
Bhotebahal Heritage Tea House,4.3,15,1,27.7023,85.3090
Asan View Bakery,4.1,31,2,27.7078,85.3134
Janabahal Gate Bakery,4.1,12,2,27.7068,85.3122
Bhotebahal Local Tea Point,4.6,56,1,27.7025,85.3087
Asan Junction Cafe,4.2,18,2,27.7074,85.3136
Janabahal Heritage Tea,4.4,24,1,27.7067,85.3130
Bhotebahal Square Coffee,4.2,11,2,27.7026,85.3093
Asan Tea Break,4.2,15,1,27.7076,85.3132
Janabahal Morning Tea Stall,4.5,33,1,27.7069,85.3128
Bhotebahal Central Coffee,4.2,14,2,27.7024,85.3085
Asan Gateway Coffee,4.1,11,2,27.7077,85.3139
Janabahal Bridge Tea Stall,4.5,21,1,27.7066,85.3134
Bhotebahal Park Cafe (Edge),4.3,18,2,27.7021,85.3081
Asan Morning Dew Cafe,4.3,12,2,27.7075,85.3135
Janabahal Central Bakery,4.1,15,2,27.7068,85.3125
Bhotebahal Morning Coffee,4.4,11,2,27.7023,85.3089
Asan Old Tea Stall,4.7,85,1,27.7073,85.3138
Lumbini Tea House (Thamel),4.4,215,1,27.7145,85.3112
Avocado Cafe (Thamel),4.3,320,2,27.7152,85.3105
Mero Coffee Ghar (Samakhusi),4.2,85,2,27.7215,85.3128
Caffeine Hub (Samakhusi),4.5,120,2,27.7222,85.3135
Burger House & Crunchy Fried Chicken (Samakhusi),4.0,450,2,27.7208,85.3122
Lily Cafe & Restaurant (Thamel),4.1,180,2,27.7140,85.3108
Cafe Mitra (Thamel),4.5,210,3,27.7155,85.3115
Steps Cafe (Samakhusi),4.2,56,2,27.7228,85.3130
Balcha Cafe (Samakhusi),4.3,34,2,27.7212,85.3125
Gongabu Mall Fast Food,3.8,110,1,27.7285,85.3118
Samakhusi Sweets & Tea,4.4,92,1,27.7218,85.3132
Thamel Sekuwa Corner & Cafe,4.2,65,2,27.7148,85.3110
Spot Cafe & Restro (Kapurdhara),4.1,42,2,27.7185,85.3145
Piro Cafe (Samakhusi),4.0,28,1,27.7225,85.3120
Street Lounge & Cafe,4.2,75,2,27.7230,85.3138
Jhigu Pasa Cafe (Baraudi),4.4,15,2,27.7210,85.3122
Daily Dose Cafe (Thamel),4.1,31,2,27.7158,85.3112
N Cafe & Bar (Samakhusi),4.0,22,2,27.7220,85.3130
Cakery Nepal (Samakhusi),4.6,18,2,27.7225,85.3135
Tempo Cafe (Ranibari),4.2,14,2,27.7198,85.3140
Thamel North Tea Point,4.5,88,1,27.7150,85.3110
Samakhusi Junction Coffee,4.3,34,2,27.7215,85.3130
Gongabu Bus Park Tea Stall,4.4,115,1,27.7290,85.3120
Kapurdhara Morning Coffee,4.2,22,2,27.7188,85.3148
Lainchaur Gate Bakery,4.1,56,2,27.7165,85.3152
Ranibari Local Tea Point,4.5,45,1,27.7195,85.3142
Samakhusi Square Coffee,4.3,19,2,27.7218,85.3132
Thamel Heritage Tea House,4.4,33,1,27.7142,85.3115
Galkopakha Local Coffee,4.1,27,2,27.7175,85.3135
New Bus Park View Bakery,4.0,31,2,27.7282,85.3125
Samakhusi Morning Dew Cafe,4.2,15,2,27.7220,85.3130
Kapurdhara Old Tea House,4.7,110,1,27.7182,85.3145
Thamel North Crossing Tea,4.5,65,1,27.7148,85.3112
Samakhusi Local Tea Point,4.6,52,1,27.7212,85.3134
Ranibari Heritage Tea House,4.3,18,1,27.7192,85.3140
Galkopakha Morning Coffee,4.4,12,2,27.7172,85.3138
Samakhusi Metro Cafe,4.0,24,2,27.7224,85.3132
Thamel North View Bakery,4.1,15,2,27.7152,85.3108
Kapurdhara Central Bakery,4.2,14,2,27.7186,85.3142
Samakhusi Street Cafe,3.9,31,1,27.7218,85.3128
Gongabu Crossing Tea Stall,4.4,28,1,27.7288,85.3122
Ranibari View Bakery,4.0,12,2,27.7196,85.3145
Samakhusi Morning Coffee Hub,4.4,18,2,27.7215,85.3131
Thamel North Local Tea,4.6,38,1,27.7145,85.3114
Kapurdhara Crossing Coffee,4.1,12,2,27.7182,85.3148
Galkopakha Heritage Tea,4.3,15,1,27.7170,85.3132
Samakhusi Crossing Tea Stall,4.5,65,1,27.7222,85.3135
Ranibari Local Coffee Hub,4.2,11,2,27.7192,85.3141
Thamel North Square Tea Point,4.4,21,1,27.7148,85.3110
Gongabu Junction Cafe,4.1,15,2,27.7285,85.3120
Samakhusi Heritage Tea House,4.3,22,1,27.7218,85.3134
Kapurdhara Metro Cafe,4.0,12,2,27.7185,85.3145
Ranibari Morning Tea Stall,4.5,33,1,27.7198,85.3140
Thamel North Gateway Coffee,4.1,11,2,27.7155,85.3112
Samakhusi View Bakery,4.2,15,2,27.7225,85.3132
Galkopakha Crossing Coffee,4.1,14,2,27.7178,85.3135
Ranibari Square Tea Point,4.3,19,1,27.7195,85.3144
Thamel North Morning Coffee,4.4,12,2,27.7142,85.3114
Samakhusi Central Coffee,4.2,11,2,27.7212,85.3130
Gongabu Park Cafe,4.1,18,2,27.7275,85.3125
Kaiser Cafe (Garden of Dreams),4.5,1200,3,27.7142,85.3148
Himalayan Java (Jamal),4.4,450,3,27.7085,85.3155
ND's Cafe & Ice Cream (Jyatha),4.1,320,2,27.7125,85.3138
Coffee & Art Cafe (Jamal),4.3,115,2,27.7092,85.3150
Mahabouddha Tea Hub,4.4,85,1,27.7058,85.3145
Bhotahity Morning Bakery,4.2,56,2,27.7075,85.3158
Janapath Coffee House (Jamal),4.0,42,2,27.7088,85.3152
Jyatha Heritage Tea House,4.5,64,1,27.7130,85.3135
Durbar High School Tea Stall,4.6,92,1,27.7072,85.3162
Jamal Junction Coffee,4.2,34,2,27.7095,85.3158
Inbahal Mithai Bhandar,4.5,110,1,27.7122,85.3132
Bhotahity Central Bakery,4.1,28,2,27.7078,85.3160
Mahabouddha Old Tea House,4.7,75,1,27.7055,85.3142
Jyatha Morning Dew Cafe,4.3,21,2,27.7128,85.3140
Jamal View Bakery,4.0,15,2,27.7090,85.3155
Mahabouddha Square Tea Point,4.4,52,1,27.7060,85.3148
Bhotahity Local Coffee Hub,4.2,12,2,27.7076,85.3155
Jyatha Street Cafe,3.9,24,1,27.7132,85.3138
Jamal Local Tea Point,4.6,45,1,27.7086,85.3150
Mahabouddha Heritage Coffee,4.3,18,2,27.7057,85.3144
Bhotahity Crossing Tea Stall,4.5,33,1,27.7074,85.3158
Jyatha Crossing Coffee,4.1,14,2,27.7125,85.3136
Jamal Heritage Tea House,4.4,27,1,27.7092,85.3153
Mahabouddha Morning Coffee,4.2,11,2,27.7059,85.3146
Bhotahity View Bakery,4.0,19,2,27.7079,85.3162
Jyatha Local Tea Point,4.6,38,1,27.7130,85.3132
Jamal Square Coffee,4.3,15,2,27.7089,85.3156
Mahabouddha Local Tea Point,4.5,56,1,27.7056,85.3143
Bhotahity Heritage Tea House,4.3,22,1,27.7075,85.3159
Jyatha Morning Coffee Hub,4.4,14,2,27.7127,85.3139
Jamal Metro Cafe,4.1,11,2,27.7087,85.3152
Mahabouddha Gate Bakery,4.1,28,2,27.7062,85.3145
Bhotahity Central Coffee,4.2,15,2,27.7077,85.3160
Jyatha Square Tea Point,4.4,19,1,27.7131,85.3134
Jamal Crossing Tea Stall,4.5,31,1,27.7094,85.3158
Mahabouddha View Bakery,4.0,12,2,27.7058,85.3141
Bhotahity Street Cafe,3.9,21,1,27.7076,85.3156
Jyatha Heritage Coffee,4.3,12,2,27.7129,85.3137
Jamal Bridge Tea Stall,4.5,24,1,27.7082,85.3165
Mahabouddha Crossing Coffee,4.1,15,2,27.7060,85.3146
Bhotahity Morning Coffee Hub,4.4,18,2,27.7075,85.3157
Jyatha Old Tea House,4.7,45,1,27.7126,85.3133
Jamal Morning Tea Stall,4.5,52,1,27.7085,85.3154
Mahabouddha Heritage Tea,4.4,33,1,27.7057,85.3148
Bhotahity Local Tea Point,4.6,65,1,27.7078,85.3160
Jyatha View Bakery,4.2,11,2,27.7133,85.3136
Jamal Crossing Coffee,4.1,14,2,27.7091,85.3155
Mahabouddha Old Tea Stall,4.7,88,1,27.7055,85.3144
Bhotahity Square Tea Point,4.3,19,1,27.7074,85.3159
Jyatha Junction Cafe,4.2,15,2,27.7128,85.3135
Jamal Tea Break,4.3,21,1,27.7088,85.3151
Mahabouddha Central Bakery,4.1,22,2,27.7061,85.3143
Bhotahity Morning Dew Cafe,4.3,12,2,27.7076,85.3158
Jyatha Gateway Coffee,4.1,11,2,27.7130,85.3138
Jamal Park Cafe (Edge),4.3,18,2,27.7102,85.3160
Mahabouddha Bridge Tea Stall,4.5,27,1,27.7052,85.3152
Bhotahity Heritage Tea,4.4,24,1,27.7073,85.3161
Jyatha Morning Coffee,4.4,15,2,27.7127,85.3136
Jamal Central Coffee,4.2,11,2,27.7086,85.3154
Mahabouddha Square Coffee,4.3,12,2,27.7058,85.3147
Himalayan Java (Kamaladi),4.4,520,3,27.7082,85.3205
Chiya Ghar (Putalisadak Edge),4.3,850,1,27.7065,85.3198
Nine Bars Cup Coffee Academy (Bagbazar),4.6,45,2,27.7058,85.3212
Baker's Delight (Putalisadak),4.1,120,2,27.7062,85.3195
Chiyasiya (Kamaladi),4.4,78,1,27.7078,85.3208
RedMud Coffee (Kamaladi),4.3,310,2,27.7085,85.3215
Bagbazar Morning Bakery,4.2,92,2,27.7060,85.3218
Kamaladi Coffee House,4.0,24,2,27.7080,85.3202
City Centre Food Court (Kamaladi),3.9,1100,2,27.7088,85.3218
G.G. Bakery (Bagbazar),4.1,65,2,27.7055,85.3205
Mithila Thali & Cafe,4.3,145,2,27.7068,85.3210
Sanyo Bakery (Bank Marg),4.0,22,2,27.7072,85.3200
Hot Breads (Bagbazar),4.2,180,2,27.7058,85.3215
Kamaladi Junction Tea,4.4,34,1,27.7082,85.3210
Putalisadak Morning Tea,4.5,115,1,27.7065,85.3195
Old Bus Park Tea Stall,4.2,210,1,27.7045,85.3185
Bagbazar Square Coffee,4.3,15,2,27.7057,85.3212
Kamaladi Heritage Tea,4.4,27,1,27.7080,85.3205
Bhotahity Edge Bakery,4.0,18,2,27.7075,85.3175
Student Corner Tea (Bagbazar),4.6,130,1,27.7062,85.3220
Kamaladi Morning Dew Cafe,4.2,12,2,27.7084,85.3208
Bagbazar Local Coffee Hub,4.1,22,2,27.7058,85.3210
Old Bus Park Bakery,3.9,45,2,27.7042,85.3188
Kamaladi Square Tea Point,4.3,19,1,27.7079,85.3212
Putalisadak Crossing Tea,4.5,52,1,27.7068,85.3198
Bagbazar Heritage Tea House,4.4,28,1,27.7056,85.3215
Kamaladi Central Bakery,4.1,15,2,27.7081,85.3202
Bank Marg Morning Coffee,4.3,11,2,27.7070,85.3205
Bagbazar View Bakery,4.0,14,2,27.7059,85.3222
Kamaladi Street Cafe,3.9,21,1,27.7085,85.3218
Putalisadak Local Tea,4.6,85,1,27.7066,85.3192
Bagbazar Crossing Tea Stall,4.5,65,1,27.7055,85.3218
Kamaladi Metro Cafe,4.0,12,2,27.7087,85.3215
Old Bus Park Morning Coffee,4.1,18,2,27.7048,85.3182
Bagbazar Morning Coffee Hub,4.4,15,2,27.7058,85.3212
Kamaladi Crossing Coffee,4.2,11,2,27.7082,85.3204
Putalisadak Square Tea,4.3,27,1,27.7064,85.3195
Bagbazar Local Tea Point,4.6,42,1,27.7060,85.3220
Kamaladi Gate Bakery,4.1,14,2,27.7083,85.3211
Bank Marg Local Coffee,4.2,12,2,27.7073,85.3198
Bagbazar Heritage Tea,4.3,19,1,27.7057,85.3214
Kamaladi Old Tea House,4.7,56,1,27.7080,85.3206
Putalisadak Heritage Tea,4.4,33,1,27.7067,85.3199
Bagbazar Metro Cafe,4.0,11,2,27.7061,85.3218
Kamaladi Local Coffee Hub,4.1,15,2,27.7084,85.3208
Old Bus Park Local Tea,4.5,38,1,27.7045,85.3185
Bagbazar Junction Cafe,4.2,14,2,27.7058,85.3215
Kamaladi Heritage Coffee,4.3,18,2,27.7082,85.3201
Putalisadak Crossing Coffee,4.1,12,2,27.7065,85.3196
Bagbazar Square Tea Point,4.4,21,1,27.7056,85.3210
Kamaladi View Bakery,4.0,11,2,27.7086,85.3214
Bank Marg Heritage Tea House,4.3,15,1,27.7071,85.3202
Bagbazar Morning Tea Stall,4.5,52,1,27.7059,85.3222
Kamaladi Gateway Coffee,4.1,11,2,27.7080,85.3209
Old Bus Park Square Tea,4.3,14,1,27.7043,85.3188
Bagbazar Central Coffee,4.2,15,2,27.7057,85.3213
Kamaladi Morning Coffee Hub,4.4,12,2,27.7083,85.3207
Putalisadak Local Tea Point,4.6,65,1,27.7066,85.3194
Bagbazar Park Cafe (Edge),4.3,18,2,27.7052,85.3225
Kamaladi Tea Break,4.2,11,1,27.7081,85.3205
Himalayan Java Coffee (Kalikasthan),4.4,850,3,27.7058,85.3255
Urban Roof Cafe (Dillibazar),4.3,310,2,27.7065,85.3242
The Cake Club (Kalika Marg),4.5,120,2,27.7045,85.3268
Krishna Bakery & Confectionery,4.1,280,2,27.7072,85.3235
Himalayan Beanz Coffee (Dillibazar),4.2,145,2,27.7068,85.3250
Dhorpatan Cafe (Dillibazar Road),4.0,52,2,27.7062,85.3248
Miraz Bakery (Dillibazar),4.2,110,2,27.7075,85.3238
Daleen Restro & Bar,4.4,95,2,27.7042,85.3272
Cafe Luwak (Dillibazar),4.1,64,2,27.7060,85.3240
Purnima Bakery and Coffee Shop,4.0,22,2,27.7078,85.3232
Go Organic Cafe (Kalikasthan),4.5,38,2,27.7048,85.3265
Safal Lumbini Fast Food & Bakery,4.2,115,1,27.7065,85.3245
A.B.C Cafe (Dillibazar),4.0,28,2,27.7063,85.3242
Anamnagar Coffee Shop,4.2,75,2,27.7015,85.3285
Cafe Kalika,4.3,31,2,27.7046,85.3262
Suryodaya Cafe (Dillibazar),3.9,18,2,27.7066,85.3248
Resunga Coffee Shop (Anamnagar),4.1,24,2,27.7018,85.3282
Dillibazar Morning Tea Stall,4.6,92,1,27.7070,85.3235
Kalika Marg Heritage Tea,4.4,45,1,27.7043,85.3270
Anamnagar Junction Coffee,4.2,33,2,27.7012,85.3288
Babar Mahal Edge Coffee,4.3,19,2,27.6995,85.3292
Dillibazar Square Tea Point,4.5,56,1,27.7068,85.3241
Kalikasthan View Bakery,4.2,14,2,27.7045,85.3266
Anamnagar Central Bakery,4.1,22,2,27.7016,85.3284
Dillibazar Local Coffee Hub,4.2,15,2,27.7064,85.3244
Kalikasthan Old Tea House,4.7,65,1,27.7042,85.3268
Anamnagar Morning Dew Cafe,4.3,12,2,27.7014,85.3286
Dillibazar Crossing Tea Stall,4.5,42,1,27.7072,85.3238
Kalika Marg Square Coffee,4.3,18,2,27.7044,85.3271
Anamnagar Local Tea Point,4.6,31,1,27.7010,85.3282
Dillibazar Street Cafe,3.9,27,1,27.7065,85.3246
Kalikasthan Heritage Tea,4.4,21,1,27.7047,85.3264
Anamnagar Metro Cafe,4.0,11,2,27.7018,85.3289
Dillibazar Central Coffee,4.2,14,2,27.7067,85.3242
Kalikasthan Morning Coffee Hub,4.4,15,2,27.7045,85.3268
Anamnagar Crossing Tea,4.5,28,1,27.7015,85.3283
Dillibazar Heritage Tea House,4.3,19,1,27.7070,85.3236
Kalika Marg Junction Cafe,4.1,12,2,27.7046,85.3272
Anamnagar View Bakery,4.1,15,2,27.7013,85.3287
Dillibazar Gate Bakery,4.1,24,2,27.7075,85.3234
Kalikasthan Local Coffee,4.2,11,2,27.7044,85.3265
Anamnagar Heritage Tea,4.4,22,1,27.7016,85.3281
Dillibazar Crossing Coffee,4.1,14,2,27.7068,85.3245
Kalikasthan Metro Cafe,4.0,12,2,27.7048,85.3266
Anamnagar Morning Tea Stall,4.5,33,1,27.7012,85.3284
Dillibazar Local Tea Point,4.6,45,1,27.7069,85.3240
Kalika Marg Heritage Coffee,4.3,11,2,27.7045,85.3270
Anamnagar Square Tea Point,4.4,19,1,27.7015,85.3286
Dillibazar Morning Coffee,4.4,12,2,27.7066,85.3243
Kalikasthan Crossing Tea Stall,4.5,27,1,27.7042,85.3269
Anamnagar Local Coffee Hub,4.2,11,2,27.7017,85.3283
Dillibazar Heritage Tea,4.5,38,1,27.7071,85.3237
Kalika Marg Morning Dew Cafe,4.3,12,2,27.7044,85.3273
Anamnagar Gate Bakery,4.1,18,2,27.7014,85.3288
Dillibazar Bridge Tea Stall,4.5,21,1,27.7073,85.3239
Kalikasthan Junction Tea,4.4,15,1,27.7046,85.3267
Anamnagar Street Cafe,3.9,14,1,27.7018,85.3281
Dillibazar View Bakery,4.1,11,2,27.7074,85.3232
Kalika Marg Local Tea Point,4.6,31,1,27.7043,85.3271
Anamnagar Square Coffee,4.2,15,2,27.7016,85.3285
Caffeophilia (Gyaneshwor),4.8,210,2,27.7097,85.3327
Café Bizarre (Thirbam Sadak),4.9,85,2,27.7112,85.3283
Paradise Bake and Brew (Maitidevi),5.0,42,2,27.7066,85.3336
The Bakery Cafe (Gyaneshwor),4.1,850,2,27.7088,85.3315
Maitidevi Sweet House,4.4,120,1,27.7058,85.3332
Tofic Bakery (Gyaneshwor),5.0,18,2,27.7124,85.3350
Gyaneshwor Tea & Coffee Center,3.9,65,1,27.7085,85.3316
Hello Brew Cafe (Sahid Marg),4.3,34,2,27.7075,85.3305
Maitidevi Khaja Ghar,4.2,56,1,27.7062,85.3338
RedMud Coffee (Gyaneshwor),4.3,180,2,27.7092,85.3320
Nandan Foods (Ratopul),4.1,92,2,27.7115,85.3362
Standard Bakery (Maitidevi),4.0,28,2,27.7065,85.3335
Gyaneshwor Junction Coffee,4.4,15,2,27.7082,85.3312
Maitidevi Morning Tea Stall,4.6,75,1,27.7055,85.3330
Ratopul Edge Coffee,4.2,22,2,27.7110,85.3358
Thirbam Sadak Local Tea,4.5,31,1,27.7115,85.3285
Gyaneshwor Square Coffee,4.3,12,2,27.7090,85.3318
Maitidevi Heritage Tea,4.4,45,1,27.7057,85.3334
Galkopakha Crossing Coffee,4.1,14,2,27.7078,85.3325
Ananda Bhairab Tea Point,4.3,27,1,27.7045,85.3302
Maitidevi Local Coffee Hub,4.2,18,2,27.7060,85.3332
Gyaneshwor Morning Dew Cafe,4.4,11,2,27.7085,85.3310
Ratopul Central Bakery,4.1,24,2,27.7112,85.3355
Thirbam Sadak Heritage Tea,4.4,19,1,27.7118,85.3288
Maitidevi View Bakery,4.0,12,2,27.7068,85.3338
Gyaneshwor Street Cafe,3.9,21,1,27.7095,85.3322
Maitidevi Crossing Tea Stall,4.5,52,1,27.7062,85.3335
Ratopul Morning Coffee,4.2,15,2,27.7118,85.3360
Gyaneshwor Metro Cafe,4.0,11,2,27.7088,85.3315
Thirbam Sadak Local Coffee,4.1,14,2,27.7110,85.3282
Maitidevi Square Tea Point,4.3,33,1,27.7056,85.3331
Gyaneshwor Heritage Tea House,4.4,22,1,27.7082,85.3314
Ratopul View Bakery,4.0,11,2,27.7115,85.3365
Maitidevi Morning Coffee Hub,4.4,18,2,27.7065,85.3333
Gyaneshwor Crossing Coffee,4.2,12,2,27.7092,85.3320
Thirbam Sadak Square Tea,4.3,15,1,27.7115,85.3284
Maitidevi Gate Bakery,4.1,28,2,27.7052,85.3330
Ratopul Local Tea Point,4.5,38,1,27.7112,85.3358
Gyaneshwor Central Coffee,4.2,11,2,27.7086,85.3312
Maitidevi Bridge Tea Stall,4.5,24,1,27.7072,85.3345
Gyaneshwor Morning Coffee Hub,4.4,15,2,27.7084,85.3316
Thirbam Sadak View Bakery,4.1,12,2,27.7120,85.3285
Maitidevi Old Tea House,4.7,65,1,27.7058,85.3332
Ratopul Crossing Coffee,4.1,11,2,27.7116,85.3356
Gyaneshwor Local Tea Point,4.6,42,1,27.7090,85.3314
Maitidevi Heritage Coffee,4.3,19,2,27.7062,85.3334
Thirbam Sadak Morning Tea,4.5,27,1,27.7114,85.3281
Maitidevi Junction Cafe,4.2,14,2,27.7059,85.3335
Gyaneshwor Gateway Coffee,4.1,11,2,27.7088,85.3318
Ratopul Square Tea Point,4.4,21,1,27.7114,85.3362
Maitidevi Central Bakery,4.2,15,2,27.7064,85.3332
Gyaneshwor View Bakery,4.1,12,2,27.7095,85.3311
Thirbam Sadak Heritage Coffee,4.3,11,2,27.7112,85.3286
Maitidevi Crossing Coffee,4.2,15,2,27.7066,85.3336
Ratopul Heritage Tea House,4.3,19,1,27.7113,85.3359
