name,rating,review_count,price_level,lat,lng
Kohity Coffee & Bakery,4.3,45.0,2.0,27.7058,85.3015
Bhimsensthan West Tea Point,4.5,82.0,1.0,27.7045,85.3028
Khadka Cake And Tea Shop,4.2,28.0,1.0,27.7025,85.3005
Paropakar Morning Coffee Hub,4.1,19.0,2.0,27.7022,85.2995
Kohity Square Tea Stall,4.6,94.0,1.0,27.7055,85.3012
Local Chiya Adda (Kohity),4.5,56.0,1.0,27.7052,85.3018
Bhimsensthan Crossing Coffee,4.3,31.0,2.0,27.7042,85.3025
Paropakar Central Bakery,4.0,24.0,2.0,27.7028,85.3002
Kohity Junction Cafe,4.2,15.0,2.0,27.7056,85.3015
Heritage Tea House Kohity,4.4,27.0,1.0,27.7053,85.3011
Bhimsensthan Heritage Coffee,4.2,12.0,2.0,27.7048,85.3032
Paropakar Gate Bakery,4.1,33.0,2.0,27.7025,85.2998
Kohity Old Tea House,4.7,65.0,1.0,27.7054,85.3014
Bhimsensthan View Bakery,4.0,18.0,2.0,27.7041,85.3029
Kohity Morning Dew Cafe,4.3,14.0,2.0,27.7057,85.3016
Paropakar Local Tea Point,4.6,38.0,1.0,27.7023,85.3001
Bhimsensthan Square Tea Point,4.4,52.0,1.0,27.7046,85.3026
Kohity Local Coffee Hub,4.2,11.0,2.0,27.7052,85.3013
Paropakar Morning Coffee,4.4,22.0,2.0,27.7026,85.2997
Bhimsensthan Old Tea Stall,4.7,88.0,1.0,27.7043,85.3024
Kohity View Bakery,4.1,19.0,2.0,27.7058,85.3018
Paropakar Heritage Tea House,4.3,15.0,1.0,27.7024,85.3005
Bhimsensthan Junction Cafe,4.2,14.0,2.0,27.7045,85.3022
Kohity Crossing Tea Stall,4.5,42.0,1.0,27.7051,85.301
Paropakar Corner Tea,4.4,27.0,1.0,27.7021,85.2992
Bhimsensthan Local Coffee Hub,4.1,11.0,2.0,27.7047,85.303
Kohity Heritage Tea,4.3,21.0,1.0,27.7055,85.3012
Paropakar Square Tea Point,4.2,18.0,1.0,27.7025,85.3008
Bhimsensthan Morning Coffee Hub,4.4,15.0,2.0,27.7042,85.3021
Kohity Street Cafe,3.9,24.0,1.0,27.7056,85.3014
Paropakar View Bakery,4.0,12.0,2.0,27.7027,85.2994
Bhimsensthan Crossing Tea Stall,4.5,31.0,1.0,27.7044,85.3027
Kohity Central Bakery,4.1,22.0,2.0,27.7054,85.3017
Paropakar Morning Dew Cafe,4.3,11.0,2.0,27.7022,85.2996
Bhimsensthan Gate Bakery,4.1,28.0,2.0,27.7046,85.3025
Kohity Metro Cafe,4.0,14.0,2.0,27.7057,85.3013
Paropakar Local Tea Point,4.6,52.0,1.0,27.7024,85.3002
Bhimsensthan Heritage Tea,4.4,24.0,1.0,27.7043,85.3028
Kohity Morning Coffee,4.2,15.0,2.0,27.7053,85.3011
Paropakar Crossing Coffee,4.1,14.0,2.0,27.7026,85.2998
Bhimsensthan Square Coffee,4.3,19.0,2.0,27.7045,85.3023
Kohity Park Cafe (Edge),4.1,18.0,2.0,27.7059,85.3008
Paropakar Gateway Coffee,4.0,11.0,2.0,27.7021,85.3005
Bhimsensthan Morning Coffee,4.4,21.0,2.0,27.7042,85.3025
Kohity Tea Break,4.3,15.0,1.0,27.7052,85.3016
Paropakar Old Tea House,4.7,45.0,1.0,27.7028,85.3003
Bhimsensthan Local Tea Point,4.6,56.0,1.0,27.7048,85.3021
Kohity Heritage Tea House,4.2,12.0,1.0,27.7054,85.3015
Paropakar Junction Tea,4.3,14.0,1.0,27.7025,85.2991
Bhimsensthan Tea Break,4.1,18.0,1.0,27.7044,85.3029
Kohity Bridge Tea Stall,4.5,33.0,1.0,27.705,85.3005
Paropakar Central Coffee,4.2,12.0,2.0,27.7024,85.2995
Bhimsensthan Morning Dew Cafe,4.3,11.0,2.0,27.7046,85.3022
Kohity Crossing Coffee,4.0,15.0,2.0,27.7055,85.3012
Paropakar Park Cafe,4.1,19.0,2.0,27.7027,85.3008
Bhimsensthan Heritage Tea House,4.4,27.0,1.0,27.7041,85.3024
Kohity Gateway Coffee,4.1,11.0,2.0,27.7056,85.3018
Paropakar Street Cafe,3.9,14.0,1.0,27.7023,85.2992
Bhimsensthan Morning Coffee Hub,4.5,12.0,2.0,27.7043,85.3026
Kohity Morning Coffee Hub,4.4,14.0,2.0,27.7052,85.3014
Laxmi Chiya Pasal (Lagan),4.4,115.0,1.0,27.6985,85.3082
Chandra Chiya Pasal (Lagantol),4.3,92.0,1.0,27.6992,85.3078
Lagantol Coffee House,4.2,45.0,2.0,27.6988,85.3085
Gofal Morning Tea Stall,4.6,78.0,1.0,27.6975,85.3092
Jaisi Dewal Tea Corner,4.5,130.0,1.0,27.7012,85.3058
Youngal Bakery & Cafe,4.1,34.0,2.0,27.7002,85.3065
Lagan Junction Coffee,4.0,22.0,2.0,27.6982,85.3088
Bhotebahal Tea (Lagan Edge),4.4,65.0,1.0,27.6978,85.3072
Gofal Heritage Tea House,4.5,42.0,1.0,27.6972,85.3095
Youngal Square Tea Point,4.3,28.0,1.0,27.7005,85.3062
Jaisi Dewal Heritage Coffee,4.2,31.0,2.0,27.7015,85.3055
Lagan Central Bakery,4.1,27.0,2.0,27.6985,85.3082
Gofal Local Coffee Hub,4.3,15.0,2.0,27.697,85.3098
Youngal Morning Dew Cafe,4.2,19.0,2.0,27.7008,85.3068
Jaisi Dewal Old Tea House,4.7,110.0,1.0,27.701,85.3052
Lagan View Bakery,4.0,14.0,2.0,27.6988,85.3085
Gofal Crossing Tea Stall,4.5,52.0,1.0,27.6974,85.309
Youngal Local Tea Point,4.6,33.0,1.0,27.7003,85.3064
Jaisi Dewal Square Tea Point,4.4,45.0,1.0,27.7012,85.3058
Lagan Morning Coffee Hub,4.2,12.0,2.0,27.6982,85.308
Gofal Heritage Coffee,4.3,18.0,2.0,27.6971,85.3094
Youngal Junction Cafe,4.1,21.0,2.0,27.7005,85.3061
Jaisi Dewal Morning Tea Stall,4.6,85.0,1.0,27.7015,85.3056
Lagan Street Cafe,3.9,24.0,1.0,27.6984,85.3086
Gofal Gate Bakery,4.1,15.0,2.0,27.6976,85.3092
Youngal Corner Tea,4.4,22.0,1.0,27.7001,85.3068
Jaisi Dewal View Bakery,4.0,12.0,2.0,27.7018,85.3054
Lagan Local Tea Point,4.5,65.0,1.0,27.6986,85.3079
Gofal Morning Coffee,4.3,11.0,2.0,27.6973,85.3096
Youngal Crossing Tea Stall,4.5,27.0,1.0,27.7004,85.3063
Jaisi Dewal Local Coffee Hub,4.2,14.0,2.0,27.7014,85.3051
Lagan Heritage Tea House,4.3,31.0,1.0,27.6981,85.3085
Gofal Square Tea Point,4.4,19.0,1.0,27.6975,85.3098
Youngal Central Bakery,4.1,18.0,2.0,27.7002,85.3065
Jaisi Dewal Crossing Tea Stall,4.5,38.0,1.0,27.7011,85.3057
Lagan Gate Bakery,4.0,11.0,2.0,27.6987,85.3082
Gofal Junction Cafe,4.2,14.0,2.0,27.6978,85.3092
Youngal Heritage Tea House,4.3,15.0,1.0,27.7006,85.3067
Jaisi Dewal Morning Dew Cafe,4.2,12.0,2.0,27.7016,85.3053
Lagan Metro Cafe,4.1,15.0,2.0,27.6983,85.3088
Gofal Old Tea House,4.7,42.0,1.0,27.6972,85.3094
Youngal View Bakery,4.0,12.0,2.0,27.7004,85.3062
Jaisi Dewal Heritage Tea,4.4,33.0,1.0,27.7013,85.3058
Lagan Crossing Coffee,4.2,11.0,2.0,27.6985,85.3084
Gofal Morning Coffee Hub,4.4,14.0,2.0,27.6975,85.3091
Youngal Square Coffee,4.2,15.0,2.0,27.7007,85.3065
Jaisi Dewal Local Tea Point,4.6,56.0,1.0,27.7012,85.3052
Lagan Park Cafe (Edge),4.3,18.0,2.0,27.698,85.3075
Gofal Bridge Tea Stall,4.5,27.0,1.0,27.6968,85.3102
Youngal Tea Break,4.2,12.0,1.0,27.7001,85.3066
Jaisi Dewal Gateway Coffee,4.1,11.0,2.0,27.7015,85.3058
Lagan Central Coffee,4.2,14.0,2.0,27.6986,85.3083
Gofal Heritage Tea,4.3,18.0,1.0,27.6974,85.3095
Youngal Morning Coffee,4.4,15.0,2.0,27.7004,85.3064
Jaisi Dewal Square Tea Point,4.3,19.0,1.0,27.7011,85.3056
Lagan Tea Break,4.2,12.0,1.0,27.6982,85.3085
Gofal Local Tea Point,4.6,31.0,1.0,27.6972,85.3098
Youngal Heritage Tea,4.3,14.0,1.0,27.7005,85.3068
Jaisi Dewal Central Bakery,4.1,15.0,2.0,27.7014,85.3054
Lagan Morning Dew Cafe,4.3,11.0,2.0,27.6988,85.3081
Himalayan Java Coffee (New Road),4.4,850.0,3.0,27.7042,85.3121
Revolution Cafe (Bishal Bazar),4.3,320.0,2.0,27.7051,85.3115
Snowman Cafe (Jhochhen Edge),4.2,1850.0,1.0,27.7025,85.3108
Sankata Lassi & Cafe,4.5,1200.0,1.0,27.7018,85.3128
Coffee Ghar (Mahabouddha),4.3,115.0,2.0,27.7055,85.3142
Shisha Cafe & Restaurant (Pako),4.1,210.0,2.0,27.7048,85.3112
Bento Cafe (New Road),4.2,85.0,2.0,27.7038,85.3118
Layaku Cafe Lounge (Basantapur Edge),4.4,145.0,2.0,27.7032,85.3105
Purna Sweets & Tea (Pako),4.5,310.0,1.0,27.7045,85.311
Tiffin Break Cafe,4.1,64.0,2.0,27.7022,85.3125
Baucha Cafe (Sundhara Marg),4.0,52.0,2.0,27.7012,85.3132
Himalayan Bud Coffee House,4.3,38.0,2.0,27.7058,85.3135
Street Food & Coffee (Duga Bahi),4.2,42.0,2.0,27.704,85.3122
New Shandar Momo & Cafe,4.4,92.0,1.0,27.7015,85.3135
Lily Cafe & Restaurant,4.1,120.0,2.0,27.7035,85.3115
Coffee & Art Cafe (New Road),4.3,28.0,2.0,27.7041,85.3119
Thaybhu Cafe,4.2,15.0,2.0,27.7048,85.3125
Pako Morning Tea Stall,4.6,88.0,1.0,27.7046,85.3111
Mahabouddha Heritage Tea,4.4,34.0,1.0,27.7052,85.3145
Khichapokhari Junction Coffee,4.1,22.0,2.0,27.7035,85.3118
New Road Central Bakery,4.2,56.0,2.0,27.704,85.312
Tebahal Local Tea Point,4.5,45.0,1.0,27.7028,85.3138
Pako Square Coffee,4.3,19.0,2.0,27.7044,85.3113
New Road View Bakery,4.0,31.0,2.0,27.7045,85.3125
Mahabouddha Morning Coffee,4.2,12.0,2.0,27.7054,85.314
Khichapokhari Old Tea House,4.7,110.0,1.0,27.7032,85.3115
Sundhara Marg Crossing Tea,4.5,65.0,1.0,27.7015,85.3132
Pako Local Tea Point,4.6,52.0,1.0,27.7047,85.311
Tebahal Heritage Tea House,4.3,18.0,1.0,27.7025,85.314
New Road Gate Coffee,4.1,27.0,2.0,27.7048,85.3128
Mahabouddha Square Tea Point,4.4,33.0,1.0,27.7056,85.3143
Khichapokhari Morning Dew Cafe,4.2,15.0,2.0,27.7038,85.3112
Pako Junction Cafe,4.1,24.0,2.0,27.7043,85.3115
New Road Heritage Tea,4.5,42.0,1.0,27.7041,85.3119
Tebahal Crossing Tea Stall,4.4,28.0,1.0,27.7022,85.3135
Sundhara Marg Local Coffee,4.2,11.0,2.0,27.7018,85.313
Pako Heritage Tea House,4.3,19.0,1.0,27.7045,85.3114
Mahabouddha Gate Bakery,4.1,15.0,2.0,27.7055,85.3148
Khichapokhari Central Bakery,4.2,14.0,2.0,27.7035,85.312
New Road Street Cafe,3.9,31.0,1.0,27.7042,85.3122
Tebahal View Bakery,4.0,12.0,2.0,27.7026,85.3142
Sundhara Marg Old Tea House,4.7,52.0,1.0,27.7012,85.3135
Pako Morning Coffee Hub,4.4,18.0,2.0,27.7046,85.3112
Mahabouddha Local Tea Point,4.6,38.0,1.0,27.7053,85.3141
Khichapokhari Local Coffee,4.1,12.0,2.0,27.7034,85.3116
New Road Crossing Tea Stall,4.5,65.0,1.0,27.704,85.3125
Tebahal Heritage Tea,4.3,14.0,1.0,27.7024,85.3139
Sundhara Marg Heritage Coffee,4.2,11.0,2.0,27.7016,85.3131
Pako Square Tea Point,4.4,21.0,1.0,27.7044,85.311
Mahabouddha Junction Cafe,4.1,15.0,2.0,27.7054,85.3145
Khichapokhari Heritage Tea House,4.3,22.0,1.0,27.7036,85.3114
New Road Metro Cafe,4.0,12.0,2.0,27.7045,85.3128
Tebahal Morning Tea Stall,4.5,33.0,1.0,27.7028,85.3135
Sundhara Marg Gateway Coffee,4.1,11.0,2.0,27.7014,85.3133
Pako View Bakery,4.2,15.0,2.0,27.7048,85.3112
Mahabouddha Crossing Coffee,4.1,14.0,2.0,27.7052,85.3143
Khichapokhari Square Tea Point,4.3,19.0,1.0,27.7032,85.3118
New Road Morning Coffee Hub,4.4,12.0,2.0,27.7043,85.3124
Tebahal Central Coffee,4.2,11.0,2.0,27.7025,85.3138
Sundhara Marg Park Cafe,4.1,18.0,2.0,27.701,85.313
Snowman Cafe (Jhochhen),4.3,1850.0,1.0,27.7025,85.3108
Chiya Adda (Basantapur),3.8,115.0,2.0,27.7032,85.3098
Himalayan Cafe (Freak Street),4.1,320.0,2.0,27.7028,85.3105
Manakamana Egg Roll (Dharma Path),4.1,245.0,1.0,27.7042,85.3115
S Cafe (Jhochhen),4.0,56.0,2.0,27.7035,85.311
Layaku Cafe Lounge,4.2,85.0,2.0,27.703,85.3102
Shandar Cafe (Siddhicharan Marg),4.4,110.0,1.0,27.7038,85.3112
Bento Cafe (Jhochhen),4.2,42.0,2.0,27.7032,85.3108
Keepa'S Cafe & Sandwich Park,4.1,64.0,2.0,27.7025,85.3112
Freak Zone Cafe,3.9,28.0,2.0,27.7022,85.3105
Palpasa Cafe (Jhochhen),4.3,34.0,2.0,27.7035,85.3115
Teenpate Tea Shop,3.8,52.0,1.0,27.7041,85.3118
Om Bonobo Organic Cafe,4.5,19.0,2.0,27.7028,85.31
Falcha Restaurant & Cafe,4.2,145.0,2.0,27.7032,85.3112
Vishram Cafe (Basantapur),4.0,22.0,2.0,27.7038,85.3095
The Comic Cafe,4.4,15.0,2.0,27.703,85.311
Bhattimandu Cafe,4.1,31.0,2.0,27.7025,85.3102
Morrison Cafe,4.2,18.0,2.0,27.7033,85.3115
Habtawa Cafe,3.9,12.0,2.0,27.7028,85.3108
Triratna Cafe,4.3,27.0,2.0,27.7035,85.3092
Jhochhen Morning Tea Stall,4.6,95.0,1.0,27.7025,85.311
Dharma Path Local Tea,4.4,52.0,1.0,27.704,85.3115
Om Bahal Junction Tea,4.5,33.0,1.0,27.7028,85.3095
Basantapur Dabali Chiya,4.7,110.0,1.0,27.7035,85.309
Freak Street Heritage Tea,4.3,24.0,1.0,27.7026,85.3105
Dharma Path Central Bakery,4.0,18.0,2.0,27.7042,85.3112
Jhochhen Square Coffee,4.1,15.0,2.0,27.7032,85.3108
Om Bahal View Bakery,4.2,11.0,2.0,27.703,85.3098
Basantapur View Restaurant,4.0,65.0,3.0,27.7038,85.3102
Jhochhen Heritage Tea House,4.4,42.0,1.0,27.7028,85.3112
Dharma Path Crossing Tea,4.5,28.0,1.0,27.7043,85.3118
Om Bahal Morning Dew Cafe,4.2,14.0,2.0,27.7031,85.3096
Freak Street Old Tea House,4.7,85.0,1.0,27.7024,85.3104
Jhochhen Local Coffee Hub,4.1,12.0,2.0,27.703,85.311
Dharma Path Morning Coffee,4.4,19.0,2.0,27.7041,85.3115
Om Bahal Square Tea Point,4.3,21.0,1.0,27.7029,85.3092
Basantapur Gate Bakery,4.1,31.0,2.0,27.7036,85.3105
Jhochhen Crossing Tea Stall,4.5,52.0,1.0,27.7028,85.3108
Dharma Path Heritage Tea,4.3,15.0,1.0,27.704,85.3112
Om Bahal Local Tea Point,4.6,38.0,1.0,27.7027,85.3094
Freak Street Morning Coffee,4.2,14.0,2.0,27.7025,85.3102
Jhochhen Central Bakery,4.0,22.0,2.0,27.7032,85.311
Dharma Path Square Tea,4.4,27.0,1.0,27.7042,85.3116
Om Bahal Junction Cafe,4.1,15.0,2.0,27.703,85.3095
Basantapur Local Coffee,4.2,12.0,2.0,27.7034,85.31
Jhochhen View Bakery,4.1,11.0,2.0,27.7033,85.3108
Dharma Path Metro Cafe,4.0,14.0,2.0,27.7044,85.3118
Om Bahal Heritage Tea House,4.3,19.0,1.0,27.7028,85.3098
Freak Street Crossing Tea,4.5,33.0,1.0,27.7022,85.3106
Jhochhen Street Cafe,3.9,21.0,1.0,27.703,85.3112
Dharma Path Heritage Coffee,4.2,11.0,2.0,27.7041,85.3114
Om Bahal Morning Coffee,4.4,18.0,2.0,27.7032,85.3092
Basantapur Square Tea Point,4.3,24.0,1.0,27.7035,85.3098
Jhochhen Morning Coffee Hub,4.4,15.0,2.0,27.7028,85.3105
Dharma Path Gate Bakery,4.1,22.0,2.0,27.7043,85.3112
Om Bahal Bridge Tea Stall,4.5,42.0,1.0,27.7025,85.309
Basantapur Heritage Tea House,4.4,27.0,1.0,27.7037,85.3095
Jhochhen Metro Cafe,4.0,12.0,2.0,27.7031,85.311
Dharma Path Local Tea Point,4.6,56.0,1.0,27.7042,85.3115
Om Bahal Gateway Coffee,4.1,11.0,2.0,27.7029,85.3094
Indrachowk Lassi Center,4.6,2200.0,1.0,27.7058,85.3115
Shree Kumari Bakery (Makhan),4.3,145.0,2.0,27.7052,85.3108
The Art Gallery Cafe (Makhan),4.2,34.0,2.0,27.7048,85.3105
Akash Bhairav Tea Stall,4.5,120.0,1.0,27.706,85.3118
Makhan Heritage Tea House,4.4,28.0,1.0,27.705,85.3102
Indrachowk Morning Coffee,4.1,19.0,2.0,27.7055,85.312
Classic Bamboo Basantapur,4.2,56.0,2.0,27.7042,85.31
Indrachowk Junction Tea,4.4,65.0,1.0,27.7058,85.3112
Makhan Crossing Coffee,4.3,15.0,2.0,27.7051,85.3106
Taleju Tea Point,4.5,88.0,1.0,27.7045,85.3108
Indrachowk Square Coffee,4.2,22.0,2.0,27.7057,85.3115
Makhan View Bakery,4.0,18.0,2.0,27.7053,85.311
Indrachowk Old Tea House,4.7,110.0,1.0,27.7059,85.3114
Makhan Central Bakery,4.1,24.0,2.0,27.7049,85.3104
Taleju View Cafe,4.3,31.0,2.0,27.7043,85.3112
Indrachowk Street Cafe,3.9,12.0,1.0,27.7056,85.3118
Makhan Local Tea Point,4.6,45.0,1.0,27.7052,85.3101
Indrachowk Morning Dew Cafe,4.3,14.0,2.0,27.7058,85.3113
Makhan Heritage Coffee,4.2,11.0,2.0,27.7048,85.3107
Indrachowk Gate Bakery,4.1,27.0,2.0,27.7062,85.312
Taleju Local Coffee Hub,4.2,15.0,2.0,27.7046,85.3105
Indrachowk Crossing Tea Stall,4.5,52.0,1.0,27.7055,85.3112
Makhan Morning Tea Stall,4.4,33.0,1.0,27.7051,85.3103
Indrachowk Heritage Tea House,4.3,19.0,1.0,27.7057,85.3116
Makhan Metro Cafe,4.0,14.0,2.0,27.7054,85.3109
Indrachowk Central Bakery,4.1,21.0,2.0,27.7059,85.3111
Taleju Heritage Tea,4.4,27.0,1.0,27.7044,85.3109
Indrachowk Local Tea Point,4.6,38.0,1.0,27.7056,85.3119
Makhan Square Tea Point,4.3,15.0,1.0,27.705,85.3105
Indrachowk View Bakery,4.2,12.0,2.0,27.706,85.3115
Makhan Junction Cafe,4.1,18.0,2.0,27.7053,85.3104
Taleju Crossing Tea Stall,4.5,24.0,1.0,27.7047,85.311
Indrachowk Morning Coffee Hub,4.4,14.0,2.0,27.7058,85.3112
Makhan Bridge Tea Stall,4.5,31.0,1.0,27.7048,85.3101
Indrachowk Local Coffee Hub,4.2,11.0,2.0,27.7057,85.3114
Taleju Morning Coffee Hub,4.3,12.0,2.0,27.7045,85.3107
Indrachowk Heritage Tea,4.4,22.0,1.0,27.7059,85.3118
Makhan Old Tea House,4.7,45.0,1.0,27.7051,85.3106
Indrachowk Crossing Coffee,4.1,15.0,2.0,27.7056,85.3112
Taleju Square Tea Point,4.3,18.0,1.0,27.7046,85.3111
Indrachowk Gateway Coffee,4.0,11.0,2.0,27.7061,85.3122
Makhan Local Coffee Hub,4.2,14.0,2.0,27.7049,85.3102
Indrachowk Morning Dew Cafe,4.3,12.0,2.0,27.7057,85.3111
Taleju View Bakery,4.1,15.0,2.0,27.7043,85.3114
Indrachowk Square Tea Point,4.4,19.0,1.0,27.7058,85.3117
Makhan Morning Coffee,4.2,11.0,2.0,27.7052,85.3108
Indrachowk Metro Cafe,4.0,12.0,2.0,27.706,85.3119
Taleju Morning Tea Stall,4.5,27.0,1.0,27.7044,85.3106
Indrachowk Bridge Tea Stall,4.5,33.0,1.0,27.7055,85.311
Makhan Heritage Tea,4.3,15.0,1.0,27.705,85.3103
Indrachowk Park Cafe (Edge),4.1,18.0,2.0,27.7063,85.3125
Taleju Central Coffee,4.2,14.0,2.0,27.7046,85.3113
Indrachowk Tea Break,4.3,21.0,1.0,27.7057,85.3112
Makhan Crossing Tea Stall,4.4,12.0,1.0,27.7053,85.3107
Indrachowk Local Tea,4.6,56.0,1.0,27.7058,85.3115
Taleju Gateway Coffee,4.1,11.0,2.0,27.7045,85.311
Indrachowk Central Coffee,4.2,15.0,2.0,27.7059,85.3113
Makhan Morning Coffee Hub,4.4,18.0,2.0,27.7051,85.3105
Indrachowk Square Coffee,4.3,12.0,2.0,27.7056,85.3118
Taleju Old Tea House,4.7,31.0,1.0,27.7043,85.3108
Asan Corner Tea Stall,4.6,1200.0,1.0,27.7075,85.3135
Janabahal Morning Tea,4.5,450.0,1.0,27.7068,85.3128
Bhotebahal Bakery Hub,4.2,85.0,2.0,27.7025,85.3088
Annapurna Tea Center (Asan),4.4,310.0,1.0,27.7072,85.314
Local Chiya Adda (Bhotebahal),4.3,56.0,1.0,27.702,85.3092
Asan Tole Morning Coffee,4.1,28.0,2.0,27.7078,85.3138
Janabahal Heritage Coffee,4.3,34.0,2.0,27.7065,85.3125
Bhotebahal Crossing Tea,4.5,62.0,1.0,27.7028,85.3085
Asan Market Junction Tea,4.4,115.0,1.0,27.7074,85.3132
Janabahal Square Tea Point,4.6,92.0,1.0,27.7069,85.313
Bhotebahal Central Bakery,4.1,19.0,2.0,27.7022,85.309
Asan Old Tea House,4.7,210.0,1.0,27.7076,85.3136
Janabahal Local Coffee Hub,4.2,12.0,2.0,27.7067,85.3126
Bhotebahal Morning Dew Cafe,4.3,14.0,2.0,27.7024,85.3087
Asan Gate Bakery,4.0,22.0,2.0,27.708,85.3142
Janabahal Heritage Tea House,4.5,45.0,1.0,27.7066,85.3129
Bhotebahal Street Cafe,3.9,31.0,1.0,27.7021,85.3091
Asan Local Tea Point,4.6,88.0,1.0,27.7073,85.3134
Janabahal Morning Coffee,4.4,15.0,2.0,27.7068,85.3127
Bhotebahal View Bakery,4.0,12.0,2.0,27.7026,85.3089
Asan Crossing Tea Stall,4.5,65.0,1.0,27.7077,85.3139
Janabahal Crossing Coffee,4.1,11.0,2.0,27.7069,85.3125
Bhotebahal Heritage Tea,4.3,18.0,1.0,27.7023,85.3093
Asan Square Coffee,4.2,27.0,2.0,27.7075,85.3137
Janabahal Old Tea Stall,4.7,56.0,1.0,27.7067,85.3131
Bhotebahal Local Coffee,4.1,14.0,2.0,27.7025,85.3086
Asan Heritage Tea House,4.4,33.0,1.0,27.7072,85.3141
Janabahal Junction Cafe,4.1,19.0,2.0,27.707,85.3128
Bhotebahal Morning Coffee Hub,4.4,22.0,2.0,27.7022,85.3095
Asan Metro Cafe,4.0,15.0,2.0,27.7079,85.3135
Janabahal Local Tea Point,4.6,42.0,1.0,27.7065,85.313
Bhotebahal Square Tea Point,4.3,24.0,1.0,27.7027,85.3092
Asan Morning Coffee Hub,4.4,11.0,2.0,27.7074,85.3133
Janabahal View Bakery,4.0,18.0,2.0,27.7068,85.3124
Bhotebahal Crossing Tea Stall,4.5,31.0,1.0,27.7024,85.3088
Asan Central Bakery,4.1,22.0,2.0,27.7076,85.3138
Janabahal Morning Dew Cafe,4.3,12.0,2.0,27.7067,85.3129
Bhotebahal Gate Bakery,4.1,15.0,2.0,27.7021,85.3094
Asan Local Coffee Hub,4.2,14.0,2.0,27.7073,85.3131
Janabahal Square Coffee,4.3,19.0,2.0,27.7069,85.3126
Bhotebahal Metro Cafe,4.0,11.0,2.0,27.7028,85.3084
Asan Heritage Tea,4.5,52.0,1.0,27.7075,85.314
Janabahal Crossing Tea Stall,4.4,28.0,1.0,27.7066,85.3132
Bhotebahal Heritage Tea House,4.3,15.0,1.0,27.7023,85.309
Asan View Bakery,4.1,31.0,2.0,27.7078,85.3134
Janabahal Gate Bakery,4.1,12.0,2.0,27.7068,85.3122
Bhotebahal Local Tea Point,4.6,56.0,1.0,27.7025,85.3087
Asan Junction Cafe,4.2,18.0,2.0,27.7074,85.3136
Janabahal Heritage Tea,4.4,24.0,1.0,27.7067,85.313
Bhotebahal Square Coffee,4.2,11.0,2.0,27.7026,85.3093
Asan Tea Break,4.2,15.0,1.0,27.7076,85.3132
Janabahal Morning Tea Stall,4.5,33.0,1.0,27.7069,85.3128
Bhotebahal Central Coffee,4.2,14.0,2.0,27.7024,85.3085
Asan Gateway Coffee,4.1,11.0,2.0,27.7077,85.3139
Janabahal Bridge Tea Stall,4.5,21.0,1.0,27.7066,85.3134
Bhotebahal Park Cafe (Edge),4.3,18.0,2.0,27.7021,85.3081
Asan Morning Dew Cafe,4.3,12.0,2.0,27.7075,85.3135
Janabahal Central Bakery,4.1,15.0,2.0,27.7068,85.3125
Bhotebahal Morning Coffee,4.4,11.0,2.0,27.7023,85.3089
Asan Old Tea Stall,4.7,85.0,1.0,27.7073,85.3138
Lumbini Tea House (Thamel),4.4,215.0,1.0,27.7145,85.3112
Avocado Cafe (Thamel),4.3,320.0,2.0,27.7152,85.3105
Mero Coffee Ghar (Samakhusi),4.2,85.0,2.0,27.7215,85.3128
Caffeine Hub (Samakhusi),4.5,120.0,2.0,27.7222,85.3135
Burger House & Crunchy Fried Chicken (Samakhusi),4.0,450.0,2.0,27.7208,85.3122
Lily Cafe & Restaurant (Thamel),4.1,180.0,2.0,27.714,85.3108
Cafe Mitra (Thamel),4.5,210.0,3.0,27.7155,85.3115
Steps Cafe (Samakhusi),4.2,56.0,2.0,27.7228,85.313
Balcha Cafe (Samakhusi),4.3,34.0,2.0,27.7212,85.3125
Gongabu Mall Fast Food,3.8,110.0,1.0,27.7285,85.3118
Samakhusi Sweets & Tea,4.4,92.0,1.0,27.7218,85.3132
Thamel Sekuwa Corner & Cafe,4.2,65.0,2.0,27.7148,85.311
Spot Cafe & Restro (Kapurdhara),4.1,42.0,2.0,27.7185,85.3145
Piro Cafe (Samakhusi),4.0,28.0,1.0,27.7225,85.312
Street Lounge & Cafe,4.2,75.0,2.0,27.723,85.3138
Jhigu Pasa Cafe (Baraudi),4.4,15.0,2.0,27.721,85.3122
Daily Dose Cafe (Thamel),4.1,31.0,2.0,27.7158,85.3112
N Cafe & Bar (Samakhusi),4.0,22.0,2.0,27.722,85.313
Cakery Nepal (Samakhusi),4.6,18.0,2.0,27.7225,85.3135
Tempo Cafe (Ranibari),4.2,14.0,2.0,27.7198,85.314
Thamel North Tea Point,4.5,88.0,1.0,27.715,85.311
Samakhusi Junction Coffee,4.3,34.0,2.0,27.7215,85.313
Gongabu Bus Park Tea Stall,4.4,115.0,1.0,27.729,85.312
Kapurdhara Morning Coffee,4.2,22.0,2.0,27.7188,85.3148
Lainchaur Gate Bakery,4.1,56.0,2.0,27.7165,85.3152
Ranibari Local Tea Point,4.5,45.0,1.0,27.7195,85.3142
Samakhusi Square Coffee,4.3,19.0,2.0,27.7218,85.3132
Thamel Heritage Tea House,4.4,33.0,1.0,27.7142,85.3115
Galkopakha Local Coffee,4.1,27.0,2.0,27.7175,85.3135
New Bus Park View Bakery,4.0,31.0,2.0,27.7282,85.3125
